Date,Region,District,Population,Densite,Maladie,Cas_confirmes,Morts,Temperature_moy,Humidite_moy,Precipitations_tota,Vent_vit_moy,Densite_moustiques,Espece_vecteur,Acces_soins
2023-04-15,Kedougou,SALEMATA,206710,12.3,Dengue,1,0,28.13,56.58,1500.0,1.89,0.0,Aedes aegypti,0.62
2023-04-15,Kolda,VELINGARA,894052,65.1,Paludisme,119329,622,26.89,66.83,1500.0,1.97,100.0,Anopheles gambiae,0.88
2023-04-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Dengue,22,0,26.89,66.83,1500.0,1.97,0.02,Aedes aegypti,0.79
2023-04-15,Louga,SAKAL,1110933,44.52,Paludisme,1019,6,26.8,51.58,232.0,3.36,0.92,Anopheles gambiae,0.73
2023-04-15,Louga,SAKAL,1110933,44.52,Dengue,2,0,26.8,51.58,232.0,3.36,0.0,Aedes aegypti,0.74
2023-04-15,Matam,MATAM,767720,26.12,Paludisme,8274,48,29.13,40.94,828.79,2.85,10.78,Anopheles gambiae,0.71
2023-04-15,Matam,KIDIRA,767720,26.12,Dengue,13,0,29.13,40.94,828.79,2.85,0.02,Aedes aegypti,0.85
2023-04-15,Saint-Louis,PETE,1154494,59.98,Paludisme,1353,7,26.11,53.39,525.76,3.67,1.17,Anopheles gambiae,0.79
2023-04-15,Saint-Louis,SAINT-LOUIS,1154494,59.98,Dengue,84,0,26.11,53.39,525.76,3.67,0.07,Aedes aegypti,0.63
2023-04-15,Sedhiou,GOUDOMP,612989,83.37,Paludisme,2,0,26.93,71.26,1500.0,1.5,0.0,Anopheles gambiae,0.63
2023-04-15,Sedhiou,BOUNKILING,612989,83.37,Dengue,1,0,26.93,71.26,1500.0,1.5,0.0,Aedes aegypti,0.87
2023-04-15,Tambacounda,GOUDIRY,934442,22.05,Paludisme,85013,561,29.47,55.68,650.16,2.4,90.98,Anopheles gambiae,0.87
2023-04-15,Tambacounda,TAMBACOUNDA,934442,22.05,Dengue,11,0,29.47,55.68,650.16,2.4,0.01,Aedes aegypti,0.71
2023-04-15,Thies,THIES,2330425,349.27,Paludisme,2089,15,25.23,64.9,911.25,3.37,0.9,Anopheles gambiae,0.86
2023-04-15,Thies,KHOMBOLE,2330425,349.27,Dengue,8,0,25.23,64.9,911.25,3.37,0.0,Aedes aegypti,0.83
2023-04-15,Ziguinchor,BIGNONA,710759,96.6,Paludisme,8996,52,26.46,70.12,1500.0,1.2,12.66,Anopheles gambiae,0.69
2023-04-15,Ziguinchor,THIONCK-ESSYL,710759,96.6,Dengue,7,0,26.46,70.12,1500.0,1.2,0.01,Aedes aegypti,0.71
2023-05-15,Dakar,YEUMBEUL,4033770,7374.39,Paludisme,26582,118,24.94,79.56,416.85,4.4,6.59,Anopheles gambiae,0.83
2023-05-15,Dakar,DIAMNIADIO,4033770,7374.39,Dengue,15,0,24.94,79.56,416.85,4.4,0.0,Aedes aegypti,0.93
2023-05-15,Diourbel,DIOURBEL,1962012,406.74,Paludisme,45931,177,27.55,54.52,248.72,2.95,23.41,Anopheles gambiae,0.88
2023-05-15,Diourbel,DIOURBEL,1962012,406.74,Dengue,331,1,27.55,54.52,248.72,2.95,0.17,Aedes aegypti,0.75
2023-05-15,Fatick,SOKONE,962393,140.47,Paludisme,473,2,28.26,48.82,779.0,2.78,0.49,Anopheles gambiae,0.69
2023-05-15,Fatick,FATICK,962393,140.47,Dengue,2,0,28.26,48.82,779.0,2.78,0.0,Aedes aegypti,0.7
2023-05-15,Kaffrine,MALEM-HODDAR,799600,71.28,Paludisme,4706,32,27.2,51.38,1127.4,2.7,5.89,Anopheles gambiae,0.7
2023-05-15,Kaffrine,MALEM-HODDAR,799600,71.28,Dengue,11,0,27.2,51.38,1127.4,2.7,0.01,Aedes aegypti,0.78
2023-05-15,Kaolack,KAOLACK,1260483,235.41,Paludisme,3922,23,27.52,55.58,782.24,2.41,3.11,Anopheles gambiae,0.86
2023-05-15,Kaolack,GUINGUINEO,1260483,235.41,Dengue,2,0,27.52,55.58,782.24,2.41,0.0,Aedes aegypti,0.65
2023-05-15,Kedougou,KEDOUGOU,206710,12.3,Paludisme,66188,202,28.29,57.09,1500.0,1.89,100.0,Anopheles gambiae,0.84
2023-05-15,Kedougou,KEDOUGOU,206710,12.3,Dengue,2,0,28.29,57.09,1500.0,1.89,0.01,Aedes aegypti,0.75
2023-05-15,Kolda,VELINGARA,894052,65.1,Paludisme,78419,751,26.96,68.13,1500.0,1.81,87.71,Anopheles gambiae,0.72
2023-05-15,Kolda,VELINGARA,894052,65.1,Dengue,78,0,26.96,68.13,1500.0,1.81,0.09,Aedes aegypti,0.81
2023-05-15,Louga,SAKAL,1110933,44.52,Paludisme,1041,6,26.47,52.22,502.02,3.28,0.94,Anopheles gambiae,0.74
2023-05-15,Louga,DAHRA,1110933,44.52,Dengue,8,0,26.47,52.22,502.02,3.28,0.01,Aedes aegypti,0.78
2023-05-15,Matam,DAGANA,767720,26.12,Paludisme,2,0,28.91,38.29,750.25,2.83,0.0,Anopheles gambiae,0.68
2023-05-15,Matam,RANEROU,767720,26.12,Dengue,4,0,28.91,38.29,750.25,2.83,0.01,Aedes aegypti,0.76
2023-05-15,Saint-Louis,RICHARD-TOLL,1154494,59.98,Paludisme,1,0,27.02,56.78,805.16,3.7,0.0,Anopheles gambiae,0.78
2023-05-15,Saint-Louis,PODOR,1154494,59.98,Dengue,24,0,27.02,56.78,805.16,3.7,0.02,Aedes aegypti,0.76
2023-05-15,Sedhiou,GOUDOMP,612989,83.37,Paludisme,1,0,25.76,66.94,1500.0,1.49,0.0,Anopheles gambiae,0.64
2023-05-15,Sedhiou,BOUNKILING,612989,83.37,Dengue,37,0,25.76,66.94,1500.0,1.49,0.06,Aedes aegypti,0.89
2023-05-15,Tambacounda,MAKACOULIBANTANG,934442,22.05,Paludisme,14823,120,29.31,50.9,979.71,2.55,15.86,Anopheles gambiae,0.75
2023-05-15,Tambacounda,GOUDIRY,934442,22.05,Dengue,2,0,29.31,50.9,979.71,2.55,0.0,Aedes aegypti,0.63
2023-05-15,Thies,MBOUR,2330425,349.27,Paludisme,3874,19,25.5,65.47,1051.91,3.36,1.66,Anopheles gambiae,0.91
2023-05-15,Thies,TIVAOUANE,2330425,349.27,Dengue,7,0,25.5,65.47,1051.91,3.36,0.0,Aedes aegypti,0.84
2023-05-15,Ziguinchor,BIGNONA,710759,96.6,Paludisme,10200,47,26.8,73.36,840.85,1.2,14.35,Anopheles gambiae,0.63
2023-05-15,Ziguinchor,OUSSOUYE,710759,96.6,Dengue,15,0,26.8,73.36,840.85,1.2,0.02,Aedes aegypti,0.9
2023-06-15,Dakar,DAKAR-SUD,4033770,7374.39,Paludisme,0,0,23.51,81.53,576.68,4.48,0.0,Anopheles gambiae,0.85
2023-06-15,Dakar,KEUR-MASSAR,4033770,7374.39,Dengue,2,0,23.51,81.53,576.68,4.48,0.0,Aedes aegypti,0.85
2023-06-15,Diourbel,DIOURBEL,1962012,406.74,Paludisme,14865,64,27.47,53.2,524.64,3.02,7.58,Anopheles gambiae,0.85
2023-06-15,Diourbel,TOUBA,1962012,406.74,Dengue,57,0,27.47,53.2,524.64,3.02,0.03,Aedes aegypti,0.86
2023-06-15,Fatick,NIAKHAR,962393,140.47,Paludisme,488,2,27.75,48.76,730.49,3.02,0.51,Anopheles gambiae,0.68
2023-06-15,Fatick,NDOFFANE,962393,140.47,Dengue,50,0,27.75,48.76,730.49,3.02,0.05,Aedes aegypti,0.67
2023-06-15,Kaffrine,MALEM-HODDAR,799600,71.28,Paludisme,8166,40,27.46,48.3,544.78,2.47,10.21,Anopheles gambiae,0.62
2023-06-15,Kaffrine,MALEM-HODDAR,799600,71.28,Dengue,9,0,27.46,48.3,544.78,2.47,0.01,Aedes aegypti,0.71
2023-06-15,Kaolack,NIORO DU RIP,1260483,235.41,Paludisme,1,0,27.18,49.77,661.63,2.53,0.0,Anopheles gambiae,0.67
2023-06-15,Kaolack,KAOLACK,1260483,235.41,Dengue,1,0,27.18,49.77,661.63,2.53,0.0,Aedes aegypti,0.85
2023-06-15,Kedougou,SARAYA,206710,12.3,Paludisme,130514,1136,27.97,52.85,1500.0,1.92,100.0,Anopheles gambiae,0.74
2023-06-15,Kedougou,SALEMATA,206710,12.3,Dengue,1,0,27.97,52.85,1500.0,1.92,0.0,Aedes aegypti,0.8
2023-06-15,Kolda,KOLDA,894052,65.1,Paludisme,126266,618,26.24,62.52,1500.0,2.05,100.0,Anopheles gambiae,0.72
2023-06-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Dengue,1,0,26.24,62.52,1500.0,2.05,0.0,Aedes aegypti,0.71
2023-06-15,Louga,DAHRA,1110933,44.52,Paludisme,2920,26,27.0,52.48,246.46,3.14,2.63,Anopheles gambiae,0.6
2023-06-15,Louga,KEBEMER,1110933,44.52,Dengue,5,0,27.0,52.48,246.46,3.14,0.0,Aedes aegypti,0.69
2023-06-15,Matam,RANEROU,767720,26.12,Paludisme,7532,63,28.94,41.61,788.63,2.85,9.81,Anopheles gambiae,0.84
2023-06-15,Matam,KANEL,767720,26.12,Dengue,2,0,28.94,41.61,788.63,2.85,0.0,Aedes aegypti,0.82
2023-06-15,Saint-Louis,SAINT-LOUIS,1154494,59.98,Paludisme,871,6,26.72,54.04,835.25,3.73,0.75,Anopheles gambiae,0.6
2023-06-15,Saint-Louis,RICHARD-TOLL,1154494,59.98,Dengue,17,0,26.72,54.04,835.25,3.73,0.01,Aedes aegypti,0.77
2023-06-15,Sedhiou,GOUDOMP,612989,83.37,Paludisme,0,0,26.51,71.77,1500.0,1.89,0.0,Anopheles gambiae,0.62
2023-06-15,Sedhiou,SEDHIOU,612989,83.37,Dengue,14,0,26.51,71.77,1500.0,1.89,0.02,Aedes aegypti,0.69
2023-06-15,Tambacounda,GOUDIRY,934442,22.05,Paludisme,108362,802,28.54,47.27,929.23,2.37,100.0,Anopheles gambiae,0.61
2023-06-15,Tambacounda,BAKEL,934442,22.05,Dengue,5,0,28.54,47.27,929.23,2.37,0.01,Aedes aegypti,0.79
2023-06-15,Thies,TIVAOUANE,2330425,349.27,Paludisme,4373,22,26.37,58.84,778.99,3.31,1.88,Anopheles gambiae,0.83
2023-06-15,Thies,POUT,2330425,349.27,Dengue,2,0,26.37,58.84,778.99,3.31,0.0,Aedes aegypti,0.82
2023-06-15,Ziguinchor,THIONCK-ESSYL,710759,96.6,Paludisme,5969,53,26.58,70.41,985.95,1.21,8.4,Anopheles gambiae,0.62
2023-06-15,Ziguinchor,BIGNONA,710759,96.6,Dengue,29,0,26.58,70.41,985.95,1.21,0.04,Aedes aegypti,0.67
2023-07-15,Dakar,MBAO,4033770,7374.39,Paludisme,18699,131,25.1,80.29,625.21,4.33,4.64,Anopheles gambiae,0.9
2023-07-15,Dakar,KEUR-MASSAR,4033770,7374.39,Dengue,2,0,25.1,80.29,625.21,4.33,0.0,Aedes aegypti,0.92
2023-07-15,Diourbel,BAMBEY,1962012,406.74,Paludisme,25617,235,28.1,54.88,580.86,2.77,13.06,Anopheles gambiae,0.76
2023-07-15,Diourbel,KOUPENTOUM,1962012,406.74,Dengue,16,0,28.1,54.88,580.86,2.77,0.01,Aedes aegypti,0.87
2023-07-15,Fatick,SOKONE,962393,140.47,Paludisme,744,3,27.53,51.9,856.26,2.86,0.77,Anopheles gambiae,0.74
2023-07-15,Fatick,GOSSASS,962393,140.47,Dengue,60,0,27.53,51.9,856.26,2.86,0.06,Aedes aegypti,0.79
2023-07-15,Kaffrine,KAFFRINE,799600,71.28,Paludisme,6821,52,27.84,45.3,813.27,2.28,8.53,Anopheles gambiae,0.69
2023-07-15,Kaffrine,MALEM-HODDAR,799600,71.28,Dengue,2,0,27.84,45.3,813.27,2.28,0.0,Aedes aegypti,0.64
2023-07-15,Kaolack,NIORO DU RIP,1260483,235.41,Paludisme,7641,47,27.14,57.3,978.65,2.61,6.06,Anopheles gambiae,0.86
2023-07-15,Kaolack,GUINGUINEO,1260483,235.41,Dengue,3,0,27.14,57.3,978.65,2.61,0.0,Aedes aegypti,0.67
2023-07-15,Kedougou,KEDOUGOU,206710,12.3,Paludisme,869,3,28.2,55.5,1500.0,1.96,4.2,Anopheles gambiae,0.79
2023-07-15,Kedougou,SALEMATA,206710,12.3,Dengue,2,0,28.2,55.5,1500.0,1.96,0.01,Aedes aegypti,0.78
2023-07-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Paludisme,165152,1501,27.25,73.09,1500.0,2.21,100.0,Anopheles gambiae,0.66
2023-07-15,Kolda,KOLDA,894052,65.1,Dengue,49,0,27.25,73.09,1500.0,2.21,0.05,Aedes aegypti,0.72
2023-07-15,Louga,KEBEMER,1110933,44.52,Paludisme,1477,7,26.91,50.16,547.91,3.21,1.33,Anopheles gambiae,0.77
2023-07-15,Louga,LINGUERE,1110933,44.52,Dengue,7,0,26.91,50.16,547.91,3.21,0.01,Aedes aegypti,0.87
2023-07-15,Matam,DAGANA,767720,26.12,Paludisme,5604,20,28.51,46.09,554.28,2.89,7.3,Anopheles gambiae,0.66
2023-07-15,Matam,RANEROU,767720,26.12,Dengue,53,0,28.51,46.09,554.28,2.89,0.07,Aedes aegypti,0.78
2023-07-15,Saint-Louis,PETE,1154494,59.98,Paludisme,911,6,26.93,54.73,627.41,3.67,0.79,Anopheles gambiae,0.69
2023-07-15,Saint-Louis,SAINT-LOUIS,1154494,59.98,Dengue,62,0,26.93,54.73,627.41,3.67,0.05,Aedes aegypti,0.73
2023-07-15,Sedhiou,SEDHIOU,612989,83.37,Paludisme,4324,28,26.65,66.48,1319.91,1.72,7.05,Anopheles gambiae,0.88
2023-07-15,Sedhiou,SEDHIOU,612989,83.37,Dengue,21,0,26.65,66.48,1319.91,1.72,0.03,Aedes aegypti,0.79
2023-07-15,Tambacounda,DIANKHEMAKHAN,934442,22.05,Paludisme,28487,175,28.81,46.23,917.82,2.68,30.49,Anopheles gambiae,0.65
2023-07-15,Tambacounda,TAMBACOUNDA,934442,22.05,Dengue,10,0,28.81,46.23,917.82,2.68,0.01,Aedes aegypti,0.69
2023-07-15,Thies,TIVAOUANE,2330425,349.27,Paludisme,5962,22,25.98,60.06,858.15,3.32,2.56,Anopheles gambiae,0.94
2023-07-15,Thies,MBOUR,2330425,349.27,Dengue,5,0,25.98,60.06,858.15,3.32,0.0,Aedes aegypti,0.88
2023-07-15,Ziguinchor,BIGNONA,710759,96.6,Paludisme,5828,38,26.46,69.28,0.0,1.27,8.2,Anopheles gambiae,0.84
2023-07-15,Ziguinchor,BIGNONA,710759,96.6,Dengue,2,0,26.46,69.28,0.0,1.27,0.0,Aedes aegypti,0.82
2023-08-15,Dakar,MBAO,4033770,7374.39,Paludisme,2,0,24.62,81.42,649.04,4.4,0.0,Anopheles gambiae,0.83
2023-08-15,Dakar,KEUR-MASSAR,4033770,7374.39,Dengue,6,0,24.62,81.42,649.04,4.4,0.0,Aedes aegypti,0.92
2023-08-15,Diourbel,MBACKE,1962012,406.74,Paludisme,17040,144,27.96,55.19,481.23,3.02,8.68,Anopheles gambiae,0.85
2023-08-15,Diourbel,MBACKE,1962012,406.74,Dengue,128,0,27.96,55.19,481.23,3.02,0.07,Aedes aegypti,0.73
2023-08-15,Fatick,NDOFFANE,962393,140.47,Paludisme,895,4,27.16,50.28,750.72,2.98,0.93,Anopheles gambiae,0.6
2023-08-15,Fatick,NDOFFANE,962393,140.47,Dengue,15,0,27.16,50.28,750.72,2.98,0.02,Aedes aegypti,0.68
2023-08-15,Kaffrine,KAFFRINE,799600,71.28,Paludisme,5269,31,28.29,47.54,923.2,2.51,6.59,Anopheles gambiae,0.65
2023-08-15,Kaffrine,KAFFRINE,799600,71.28,Dengue,2,0,28.29,47.54,923.2,2.51,0.0,Aedes aegypti,0.87
2023-08-15,Kaolack,KAOLACK,1260483,235.41,Paludisme,25503,101,27.36,54.87,955.14,2.47,20.23,Anopheles gambiae,0.7
2023-08-15,Kaolack,NIORO DU RIP,1260483,235.41,Dengue,2,0,27.36,54.87,955.14,2.47,0.0,Aedes aegypti,0.69
2023-08-15,Kedougou,SALEMATA,206710,12.3,Paludisme,49115,485,27.93,55.22,1500.0,1.99,100.0,Anopheles gambiae,0.75
2023-08-15,Kedougou,KEDOUGOU,206710,12.3,Dengue,2,0,27.93,55.22,1500.0,1.99,0.01,Aedes aegypti,0.9
2023-08-15,Kolda,VELINGARA,894052,65.1,Paludisme,108512,966,26.73,66.69,1464.93,1.97,100.0,Anopheles gambiae,0.62
2023-08-15,Kolda,KOLDA,894052,65.1,Dengue,44,0,26.73,66.69,1464.93,1.97,0.05,Aedes aegypti,0.71
2023-08-15,Louga,KEBEMER,1110933,44.52,Paludisme,2406,13,26.88,56.49,669.16,3.13,2.17,Anopheles gambiae,0.78
2023-08-15,Louga,SAKAL,1110933,44.52,Dengue,6,0,26.88,56.49,669.16,3.13,0.01,Aedes aegypti,0.81
2023-08-15,Matam,MATAM,767720,26.12,Paludisme,3792,19,29.0,42.06,875.94,2.82,4.94,Anopheles gambiae,0.66
2023-08-15,Matam,KANEL,767720,26.12,Dengue,11,0,29.0,42.06,875.94,2.82,0.01,Aedes aegypti,0.79
2023-08-15,Saint-Louis,PODOR,1154494,59.98,Paludisme,744,4,26.69,54.47,83.83,3.81,0.64,Anopheles gambiae,0.76
2023-08-15,Saint-Louis,PODOR,1154494,59.98,Dengue,48,0,26.69,54.47,83.83,3.81,0.04,Aedes aegypti,0.82
2023-08-15,Sedhiou,SEDHIOU,612989,83.37,Paludisme,8533,61,26.12,67.19,1269.65,1.44,13.92,Anopheles gambiae,0.86
2023-08-15,Sedhiou,GOUDOMP,612989,83.37,Dengue,0,0,26.12,67.19,1269.65,1.44,0.0,Aedes aegypti,0.75
2023-08-15,Tambacounda,TAMBACOUNDA,934442,22.05,Paludisme,120219,1035,29.29,43.53,445.04,2.24,100.0,Anopheles gambiae,0.82
2023-08-15,Tambacounda,GOUDIRY,934442,22.05,Dengue,7,0,29.29,43.53,445.04,2.24,0.01,Aedes aegypti,0.66
2023-08-15,Thies,POUT,2330425,349.27,Paludisme,4809,36,24.82,63.97,653.39,3.42,2.06,Anopheles gambiae,0.93
2023-08-15,Thies,THIADIAYE,2330425,349.27,Dengue,10,0,24.82,63.97,653.39,3.42,0.0,Aedes aegypti,0.81
2023-08-15,Ziguinchor,BIGNONA,710759,96.6,Paludisme,2809,27,26.47,72.94,1181.36,1.23,3.95,Anopheles gambiae,0.88
2023-08-15,Ziguinchor,OUSSOUYE,710759,96.6,Dengue,2,0,26.47,72.94,1181.36,1.23,0.0,Aedes aegypti,0.9
2023-09-15,Dakar,RUFISQUE,4033770,7374.39,Paludisme,1,0,23.73,81.2,527.2,4.45,0.0,Anopheles gambiae,0.9
2023-09-15,Dakar,PIKINE,4033770,7374.39,Dengue,34,0,23.73,81.2,527.2,4.45,0.01,Aedes aegypti,0.82
2023-09-15,Diourbel,MBACKE,1962012,406.74,Paludisme,23340,201,27.58,51.29,435.23,2.88,11.9,Anopheles gambiae,0.67
2023-09-15,Diourbel,TOUBA,1962012,406.74,Dengue,109,0,27.58,51.29,435.23,2.88,0.06,Aedes aegypti,0.66
2023-09-15,Fatick,GOSSASS,962393,140.47,Paludisme,365,4,27.63,54.1,741.84,2.85,0.38,Anopheles gambiae,0.85
2023-09-15,Fatick,SOKONE,962393,140.47,Dengue,1,0,27.63,54.1,741.84,2.85,0.0,Aedes aegypti,0.84
2023-09-15,Kaffrine,MALEM-HODDAR,799600,71.28,Paludisme,6626,57,27.56,54.14,613.19,2.65,8.29,Anopheles gambiae,0.85
2023-09-15,Kaffrine,BIRKELANE,799600,71.28,Dengue,5,0,27.56,54.14,613.19,2.65,0.01,Aedes aegypti,0.83
2023-09-15,Kaolack,KAOLACK,1260483,235.41,Paludisme,13705,69,27.39,56.78,724.51,2.64,10.87,Anopheles gambiae,0.65
2023-09-15,Kaolack,GUINGUINEO,1260483,235.41,Dengue,2,0,27.39,56.78,724.51,2.64,0.0,Aedes aegypti,0.76
2023-09-15,Kedougou,SARAYA,206710,12.3,Paludisme,68923,604,28.33,57.06,1500.0,1.91,100.0,Anopheles gambiae,0.89
2023-09-15,Kedougou,KEDOUGOU,206710,12.3,Dengue,2,0,28.33,57.06,1500.0,1.91,0.01,Aedes aegypti,0.85
2023-09-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Paludisme,175558,1186,26.6,64.57,1181.23,2.19,100.0,Anopheles gambiae,0.86
2023-09-15,Kolda,KOLDA,894052,65.1,Dengue,0,0,26.6,64.57,1181.23,2.19,0.0,Aedes aegypti,0.76
2023-09-15,Louga,COKI,1110933,44.52,Paludisme,1,0,26.96,51.12,837.85,3.17,0.0,Anopheles gambiae,0.76
2023-09-15,Louga,LOUGA,1110933,44.52,Dengue,6,0,26.96,51.12,837.85,3.17,0.01,Aedes aegypti,0.68
2023-09-15,Matam,DAGANA,767720,26.12,Paludisme,3661,36,28.85,43.03,590.83,2.85,4.77,Anopheles gambiae,0.81
2023-09-15,Matam,THILOGNE,767720,26.12,Dengue,14,0,28.85,43.03,590.83,2.85,0.02,Aedes aegypti,0.67
2023-09-15,Saint-Louis,PODOR,1154494,59.98,Paludisme,213,2,26.71,56.37,171.7,3.73,0.18,Anopheles gambiae,0.86
2023-09-15,Saint-Louis,SAINT-LOUIS,1154494,59.98,Dengue,28,0,26.71,56.37,171.7,3.73,0.02,Aedes aegypti,0.84
2023-09-15,Sedhiou,GOUDOMP,612989,83.37,Paludisme,14888,96,26.47,71.04,1500.0,1.72,24.29,Anopheles gambiae,0.84
2023-09-15,Sedhiou,GOUDOMP,612989,83.37,Dengue,5,0,26.47,71.04,1500.0,1.72,0.01,Aedes aegypti,0.85
2023-09-15,Tambacounda,GOUDIRY,934442,22.05,Paludisme,115516,740,28.34,44.39,1230.12,2.49,100.0,Anopheles gambiae,0.77
2023-09-15,Tambacounda,MAKACOULIBANTANG,934442,22.05,Dengue,4,0,28.34,44.39,1230.12,2.49,0.0,Aedes aegypti,0.63
2023-09-15,Thies,MEKHE,2330425,349.27,Paludisme,6568,33,25.3,65.62,222.7,3.31,2.82,Anopheles gambiae,0.87
2023-09-15,Thies,MBOUR,2330425,349.27,Dengue,9,0,25.3,65.62,222.7,3.31,0.0,Aedes aegypti,0.84
2023-09-15,Ziguinchor,DIOULOULOU,710759,96.6,Paludisme,4237,20,26.57,64.6,1500.0,1.18,5.96,Anopheles gambiae,0.83
2023-09-15,Ziguinchor,THIONCK-ESSYL,710759,96.6,Dengue,0,0,26.57,64.6,1500.0,1.18,0.0,Aedes aegypti,0.66
2023-10-15,Dakar,DAKAR-OUEST,4033770,7374.39,Paludisme,3054,29,24.29,80.74,619.28,4.51,0.76,Anopheles gambiae,0.84
2023-10-15,Dakar,DIAMNIADIO,4033770,7374.39,Dengue,42,0,24.29,80.74,619.28,4.51,0.01,Aedes aegypti,0.81
2023-10-15,Diourbel,TOUBA,1962012,406.74,Paludisme,37903,289,27.68,52.05,667.72,3.02,19.32,Anopheles gambiae,0.82
2023-10-15,Diourbel,MBACKE,1962012,406.74,Dengue,1,0,27.68,52.05,667.72,3.02,0.0,Aedes aegypti,0.63
2023-10-15,Fatick,PASSY,962393,140.47,Paludisme,632,4,28.02,50.95,738.02,3.02,0.66,Anopheles gambiae,0.71
2023-10-15,Fatick,SOKONE,962393,140.47,Dengue,25,0,28.02,50.95,738.02,3.02,0.03,Aedes aegypti,0.66
2023-10-15,Kaffrine,MALEM-HODDAR,799600,71.28,Paludisme,1,0,28.11,47.16,1118.67,2.66,0.0,Anopheles gambiae,0.64
2023-10-15,Kaffrine,KAFFRINE,799600,71.28,Dengue,18,0,28.11,47.16,1118.67,2.66,0.02,Aedes aegypti,0.75
2023-10-15,Kaolack,KOUNGUEUL,1260483,235.41,Paludisme,1865,6,27.66,56.07,837.96,2.65,1.48,Anopheles gambiae,0.8
2023-10-15,Kaolack,GUINGUINEO,1260483,235.41,Dengue,2,0,27.66,56.07,837.96,2.65,0.0,Aedes aegypti,0.82
2023-10-15,Kedougou,SALEMATA,206710,12.3,Paludisme,30177,144,28.01,55.66,1500.0,1.88,100.0,Anopheles gambiae,0.74
2023-10-15,Kedougou,KEDOUGOU,206710,12.3,Dengue,1,0,28.01,55.66,1500.0,1.88,0.0,Aedes aegypti,0.62
2023-10-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Paludisme,284858,1195,26.74,63.61,1414.79,2.27,100.0,Anopheles gambiae,0.7
2023-10-15,Kolda,MEDINA-YORO-FOULAH,894052,65.1,Dengue,57,0,26.74,63.61,1414.79,2.27,0.06,Aedes aegypti,0.66
2023-10-15,Louga,KEBEMER,1110933,44.52,Paludisme,762,4,26.58,54.9,907.82,3.38,0.69,Anopheles gambiae,0.63
2023-10-15,Louga,COKI,1110933,44.52,Dengue,7,0,26.58,54.9,907.82,3.38,0.01,Aedes aegypti,0.81
2023-10-15,Matam,DAGANA,767720,26.12,Paludisme,265,1,29.15,42.17,642.03,2.87,0.35,Anopheles gambiae,0.87
2023-10-15,Matam,RANEROU,767720,26.12,Dengue,0,0,29.15,42.17,642.03,2.87,0.0,Aedes aegypti,0.88
2023-10-15,Saint-Louis,PODOR,1154494,59.98,Paludisme,217,2,26.22,55.02,1500.0,3.77,0.19,Anopheles gambiae,0.63
2023-10-15,Saint-Louis,RICHARD-TOLL,1154494,59.98,Dengue,1,0,26.22,55.02,1500.0,3.77,0.0,Aedes aegypti,0.9
2023-10-15,Sedhiou,SEDHIOU,612989,83.37,Paludisme,1,0,26.31,73.0,1500.0,1.67,0.0,Anopheles gambiae,0.79
2023-10-15,Sedhiou,SEDHIOU,612989,83.37,Dengue,24,0,26.31,73.0,1500.0,1.67,0.04,Aedes aegypti,0.72
2023-10-15,Tambacounda,TAMBACOUNDA,934442,22.05,Paludisme,0,0,28.59,50.17,896.09,2.43,0.0,Anopheles gambiae,0.6
2023-10-15,Tambacounda,BAKEL,934442,22.05,Dengue,7,0,28.59,50.17,896.09,2.43,0.01,Aedes aegypti,0.74
2023-10-15,Thies,POPENGUINE,2330425,349.27,Paludisme,10169,78,25.34,62.21,725.25,3.32,4.36,Anopheles gambiae,0.93
2023-10-15,Thies,POUT,2330425,349.27,Dengue,12,0,25.34,62.21,725.25,3.32,0.01,Aedes aegypti,0.82
2023-10-15,Ziguinchor,OUSSOUYE,710759,96.6,Paludisme,21,0,26.62,67.87,1462.95,1.19,0.03,Anopheles gambiae,0.74
2023-10-15,Ziguinchor,DIOULOULOU,710759,96.6,Dengue,62,0,26.62,67.87,1462.95,1.19,0.09,Aedes aegypti,0.8
2023-11-15,Dakar,YEUMBEUL,4033770,7374.39,Paludisme,16216,135,24.04,79.27,612.31,4.47,4.02,Anopheles gambiae,0.86
2023-11-15,Dakar,GUEDIAWAYE,4033770,7374.39,Dengue,44,0,24.04,79.27,612.31,4.47,0.01,Aedes aegypti,0.82
2023-11-15,Diourbel,DIOURBEL,1962012,406.74,Paludisme,39538,313,27.48,51.5,822.8,2.83,20.15,Anopheles gambiae,0.69
2023-11-15,Diourbel,BAMBEY,1962012,406.74,Dengue,2,0,27.48,51.5,822.8,2.83,0.0,Aedes aegypti,0.79
2023-11-15,Fatick,NDOFFANE,962393,140.47,Paludisme,1632,15,27.76,48.41,646.73,2.91,1.7,Anopheles gambiae,0.76
2023-11-15,Fatick,NDOFFANE,962393,140.47,Dengue,1,0,27.76,48.41,646.73,2.91,0.0,Aedes aegypti,0.7
2023-11-15,Kaffrine,MALEM-HODDAR,799600,71.28,Paludisme,6298,35,27.85,47.87,776.71,2.51,7.88,Anopheles gambiae,0.73
