Date,Region,Maladie,Cas_confirmes,Temperature,Humidite,Precipitations,Zone_humide,Densite_moustiques,Espece_vecteur,Population,Densite_population,Acces_soins
2016-11-30,Diourbel,Paludisme,129,29.4,64,11.4,partiel,599,Anopheles,1800000,120,70
2016-11-30,Fatick,Dengue,24,33.7,67,8.2,oui,1004,Aedes,900000,45,65
2016-11-30,Fatick,Paludisme,71,33.7,67,8.2,oui,1004,Anopheles,900000,45,65
2016-11-30,Kaffrine,Dengue,21,28.4,73,12.4,partiel,648,Aedes,700000,50,60
2016-11-30,Kaffrine,Paludisme,59,28.4,73,12.4,partiel,648,Anopheles,700000,50,60
2016-11-30,Kaolack,Dengue,26,32.3,70,10.0,oui,1081,Aedes,1200000,150,68
2016-11-30,Kaolack,Paludisme,93,32.3,70,10.0,oui,1081,Anopheles,1200000,150,68
2016-11-30,Kedougou,Dengue,6,36.3,43,2.3,oui,1077,Aedes,200000,12,55
2016-11-30,Kedougou,Paludisme,24,36.3,43,2.3,oui,1077,Anopheles,200000,12,55
2016-11-30,Kolda,Dengue,27,26.1,73,14.3,oui,1191,Aedes,800000,60,58
2016-11-30,Kolda,Paludisme,87,26.1,73,14.3,oui,1191,Anopheles,800000,60,58
2016-11-30,Louga,Dengue,31,33.0,62,11.9,partiel,612,Aedes,1100000,40,67
2016-11-30,Louga,Paludisme,92,33.0,62,11.9,partiel,612,Anopheles,1100000,40,67
2016-11-30,Matam,Dengue,14,29.0,59,3.8,non,470,Aedes,600000,20,50
2016-11-30,Matam,Paludisme,34,29.0,59,3.8,non,470,Anopheles,600000,20,50
2016-11-30,Saint-Louis,Dengue,32,29.1,69,2.6,partiel,711,Aedes,1000000,80,72
2016-11-30,Saint-Louis,Paludisme,75,29.1,69,2.6,partiel,711,Anopheles,1000000,80,72
2016-11-30,Sedhiou,Dengue,13,32.1,70,5.3,oui,875,Aedes,500000,35,53
2016-11-30,Sedhiou,Paludisme,39,32.1,70,5.3,oui,875,Anopheles,500000,35,53
2016-11-30,Tambacounda,Dengue,17,30.7,60,2.7,partiel,585,Aedes,800000,25,52
2016-11-30,Tambacounda,Paludisme,60,30.7,60,2.7,partiel,585,Anopheles,800000,25,52
2016-11-30,Thies,Dengue,55,26.7,70,10.5,partiel,532,Aedes,2000000,200,75
2016-11-30,Thies,Paludisme,151,26.7,70,10.5,partiel,532,Anopheles,2000000,200,75
2016-11-30,Ziguinchor,Dengue,25,29.4,76,11.0,oui,852,Aedes,600000,90,70
2016-11-30,Ziguinchor,Paludisme,68,29.4,76,11.0,oui,852,Anopheles,600000,90,70
2016-12-31,Dakar,Dengue,99,25.3,65,6.9,oui,897,Aedes,3500000,6025,85
2016-12-31,Dakar,Paludisme,291,25.3,65,6.9,oui,897,Anopheles,3500000,6025,85
2016-12-31,Diourbel,Dengue,50,33.8,72,12.0,partiel,703,Aedes,1800000,120,70
2016-12-31,Diourbel,Paludisme,96,33.8,72,12.0,partiel,703,Anopheles,1800000,120,70
2016-12-31,Fatick,Dengue,16,34.3,69,12.4,oui,951,Aedes,900000,45,65
2016-12-31,Fatick,Paludisme,70,34.3,69,12.4,oui,951,Anopheles,900000,45,65
2016-12-31,Kaffrine,Dengue,16,27.8,67,2.8,partiel,625,Aedes,700000,50,60
2016-12-31,Kaffrine,Paludisme,45,27.8,67,2.8,partiel,625,Anopheles,700000,50,60
2016-12-31,Kaolack,Dengue,29,26.1,61,7.1,oui,950,Aedes,1200000,150,68
2016-12-31,Kaolack,Paludisme,102,26.1,61,7.1,oui,950,Anopheles,1200000,150,68
2016-12-31,Kedougou,Dengue,6,35.8,41,2.9,oui,770,Aedes,200000,12,55
2016-12-31,Kedougou,Paludisme,17,35.8,41,2.9,oui,770,Anopheles,200000,12,55
2016-12-31,Kolda,Dengue,25,30.9,77,13.4,oui,725,Aedes,800000,60,58
2016-12-31,Kolda,Paludisme,62,30.9,77,13.4,oui,725,Anopheles,800000,60,58
2016-12-31,Louga,Dengue,28,26.3,61,7.2,partiel,490,Aedes,1100000,40,67
2016-12-31,Louga,Paludisme,86,26.3,61,7.2,partiel,490,Anopheles,1100000,40,67
2016-12-31,Matam,Dengue,12,29.7,42,3.5,non,662,Aedes,600000,20,50
2016-12-31,Matam,Paludisme,34,29.7,42,3.5,non,662,Anopheles,600000,20,50
2016-12-31,Saint-Louis,Dengue,23,32.4,73,11.3,partiel,691,Aedes,1000000,80,72
2016-12-31,Saint-Louis,Paludisme,61,32.4,73,11.3,partiel,691,Anopheles,1000000,80,72
2016-12-31,Sedhiou,Dengue,13,30.4,78,11.8,oui,1029,Aedes,500000,35,53
2016-12-31,Sedhiou,Paludisme,26,30.4,78,11.8,oui,1029,Anopheles,500000,35,53
2016-12-31,Tambacounda,Dengue,23,30.5,43,4.5,partiel,516,Aedes,800000,25,52
2016-12-31,Tambacounda,Paludisme,51,30.5,43,4.5,partiel,516,Anopheles,800000,25,52
2016-12-31,Thies,Dengue,46,31.9,67,9.2,partiel,666,Aedes,2000000,200,75
2016-12-31,Thies,Paludisme,184,31.9,67,9.2,partiel,666,Anopheles,2000000,200,75
2016-12-31,Ziguinchor,Dengue,18,27.6,77,6.1,oui,735,Aedes,600000,90,70
2016-12-31,Ziguinchor,Paludisme,75,27.6,77,6.1,oui,735,Anopheles,600000,90,70
2017-01-31,Dakar,Dengue,38,28.5,69,4.1,oui,379,Aedes,3500000,6025,85
2017-01-31,Dakar,Paludisme,122,28.5,69,4.1,oui,379,Anopheles,3500000,6025,85
2017-01-31,Diourbel,Dengue,21,29.9,71,8.3,partiel,287,Aedes,1800000,120,70
2017-01-31,Diourbel,Paludisme,50,29.9,71,8.3,partiel,287,Anopheles,1800000,120,70
2017-01-31,Fatick,Dengue,9,34.2,63,10.1,oui,421,Aedes,900000,45,65
2017-01-31,Fatick,Paludisme,32,34.2,63,10.1,oui,421,Anopheles,900000,45,65
2017-01-31,Kaffrine,Dengue,8,27.6,64,14.6,partiel,218,Aedes,700000,50,60
2017-01-31,Kaffrine,Paludisme,20,27.6,64,14.6,partiel,218,Anopheles,700000,50,60
2017-01-31,Kaolack,Dengue,10,30.0,68,6.7,oui,415,Aedes,1200000,150,68
2017-01-31,Kaolack,Paludisme,41,30.0,68,6.7,oui,415,Anopheles,1200000,150,68
2017-01-31,Kedougou,Dengue,3,34.6,47,4.1,oui,341,Aedes,200000,12,55
2017-01-31,Kedougou,Paludisme,7,34.6,47,4.1,oui,341,Anopheles,200000,12,55
2017-01-31,Kolda,Dengue,10,27.4,75,10.1,oui,453,Aedes,800000,60,58
2017-01-31,Kolda,Paludisme,37,27.4,75,10.1,oui,453,Anopheles,800000,60,58
2017-01-31,Louga,Dengue,12,27.5,63,2.5,partiel,274,Aedes,1100000,40,67
2017-01-31,Louga,Paludisme,40,27.5,63,2.5,partiel,274,Anopheles,1100000,40,67
2017-01-31,Matam,Dengue,5,33.9,57,1.8,non,211,Aedes,600000,20,50
2017-01-31,Matam,Paludisme,20,33.9,57,1.8,non,211,Anopheles,600000,20,50
2017-01-31,Saint-Louis,Dengue,9,26.4,62,7.9,partiel,293,Aedes,1000000,80,72
2017-01-31,Saint-Louis,Paludisme,23,26.4,62,7.9,partiel,293,Anopheles,1000000,80,72
2017-01-31,Sedhiou,Dengue,6,33.9,80,5.1,oui,472,Aedes,500000,35,53
2017-01-31,Sedhiou,Paludisme,15,33.9,80,5.1,oui,472,Anopheles,500000,35,53
2017-01-31,Tambacounda,Dengue,8,32.9,53,1.6,partiel,203,Aedes,800000,25,52
2017-01-31,Tambacounda,Paludisme,22,32.9,53,1.6,partiel,203,Anopheles,800000,25,52
2017-01-31,Thies,Dengue,21,34.7,61,10.7,partiel,244,Aedes,2000000,200,75
2017-01-31,Thies,Paludisme,69,34.7,61,10.7,partiel,244,Anopheles,2000000,200,75
2017-01-31,Ziguinchor,Dengue,10,33.6,77,12.5,oui,419,Aedes,600000,90,70
2017-01-31,Ziguinchor,Paludisme,22,33.6,77,12.5,oui,419,Anopheles,600000,90,70
2017-02-28,Dakar,Dengue,35,28.1,72,2.9,oui,425,Aedes,3500000,6025,85
2017-02-28,Dakar,Paludisme,91,28.1,72,2.9,oui,425,Anopheles,3500000,6025,85
2017-02-28,Diourbel,Dengue,22,35.0,61,14.7,partiel,241,Aedes,1800000,120,70
2017-02-28,Diourbel,Paludisme,58,35.0,61,14.7,partiel,241,Anopheles,1800000,120,70
2017-02-28,Fatick,Dengue,11,33.9,66,6.3,oui,427,Aedes,900000,45,65
2017-02-28,Fatick,Paludisme,30,33.9,66,6.3,oui,427,Anopheles,900000,45,65
2017-02-28,Kaffrine,Dengue,6,33.4,62,9.1,partiel,201,Aedes,700000,50,60
2017-02-28,Kaffrine,Paludisme,21,33.4,62,9.1,partiel,201,Anopheles,700000,50,60
2017-02-28,Kaolack,Dengue,10,29.5,67,5.1,oui,380,Aedes,1200000,150,68
2017-02-28,Kaolack,Paludisme,39,29.5,67,5.1,oui,380,Anopheles,1200000,150,68
2017-02-28,Kedougou,Dengue,3,34.2,49,2.5,oui,458,Aedes,200000,12,55
2017-02-28,Kedougou,Paludisme,7,34.2,49,2.5,oui,458,Anopheles,200000,12,55
2017-02-28,Kolda,Dengue,12,29.0,74,13.7,oui,405,Aedes,800000,60,58
2017-02-28,Kolda,Paludisme,39,29.0,74,13.7,oui,405,Anopheles,800000,60,58
2017-02-28,Louga,Dengue,13,34.6,60,4.5,partiel,201,Aedes,1100000,40,67
2017-02-28,Louga,Paludisme,32,34.6,60,4.5,partiel,201,Anopheles,1100000,40,67
2017-02-28,Matam,Dengue,6,28.6,59,2.4,non,210,Aedes,600000,20,50
2017-02-28,Matam,Paludisme,16,28.6,59,2.4,non,210,Anopheles,600000,20,50
2017-02-28,Saint-Louis,Dengue,10,33.2,68,6.0,partiel,261,Aedes,1000000,80,72
2017-02-28,Saint-Louis,Paludisme,27,33.2,68,6.0,partiel,261,Anopheles,1000000,80,72
2017-02-28,Sedhiou,Dengue,5,27.4,77,7.7,oui,404,Aedes,500000,35,53
2017-02-28,Sedhiou,Paludisme,15,27.4,77,7.7,oui,404,Anopheles,500000,35,53
2017-02-28,Tambacounda,Dengue,7,37.6,50,4.2,partiel,255,Aedes,800000,25,52
2017-02-28,Tambacounda,Paludisme,29,37.6,50,4.2,partiel,255,Anopheles,800000,25,52
2017-02-28,Thies,Dengue,21,33.4,73,5.0,partiel,221,Aedes,2000000,200,75
2017-02-28,Thies,Paludisme,74,33.4,73,5.0,partiel,221,Anopheles,2000000,200,75
2017-02-28,Ziguinchor,Dengue,9,28.8,72,16.7,oui,364,Aedes,600000,90,70
2017-02-28,Ziguinchor,Paludisme,25,28.8,72,16.7,oui,364,Anopheles,600000,90,70
2017-03-31,Dakar,Dengue,41,27.7,70,6.3,oui,347,Aedes,3500000,6025,85
2017-03-31,Dakar,Paludisme,86,27.7,70,6.3,oui,347,Anopheles,3500000,6025,85
2017-03-31,Diourbel,Dengue,16,26.2,70,9.9,partiel,255,Aedes,1800000,120,70
2017-03-31,Diourbel,Paludisme,56,26.2,70,9.9,partiel,255,Anopheles,1800000,120,70
2017-03-31,Fatick,Dengue,9,34.9,62,11.0,oui,385,Aedes,900000,45,65
2017-03-31,Fatick,Paludisme,32,34.9,62,11.0,oui,385,Anopheles,900000,45,65
2017-03-31,Kaffrine,Dengue,6,27.2,62,11.4,partiel,258,Aedes,700000,50,60
2017-03-31,Kaffrine,Paludisme,19,27.2,62,11.4,partiel,258,Anopheles,700000,50,60
2017-03-31,Kaolack,Dengue,10,27.7,65,4.9,oui,377,Aedes,1200000,150,68
2017-03-31,Kaolack,Paludisme,32,27.7,65,4.9,oui,377,Anopheles,1200000,150,68
2017-03-31,Kedougou,Dengue,3,30.3,51,4.5,oui,424,Aedes,200000,12,55
2017-03-31,Kedougou,Paludisme,8,30.3,51,4.5,oui,424,Anopheles,200000,12,55
2017-03-31,Kolda,Dengue,10,34.0,77,13.4,oui,437,Aedes,800000,60,58
2017-03-31,Kolda,Paludisme,38,34.0,77,13.4,oui,437,Anopheles,800000,60,58
2017-03-31,Louga,Dengue,9,27.6,70,4.6,partiel,254,Aedes,1100000,40,67
2017-03-31,Louga,Paludisme,35,27.6,70,4.6,partiel,254,Anopheles,1100000,40,67
2017-03-31,Matam,Dengue,5,34.6,56,4.7,non,223,Aedes,600000,20,50
2017-03-31,Matam,Paludisme,23,34.6,56,4.7,non,223,Anopheles,600000,20,50
2017-03-31,Saint-Louis,Dengue,9,30.9,73,8.8,partiel,262,Aedes,1000000,80,72
2017-03-31,Saint-Louis,Paludisme,27,30.9,73,8.8,partiel,262,Anopheles,1000000,80,72
2017-03-31,Sedhiou,Dengue,4,32.3,77,5.5,oui,369,Aedes,500000,35,53
2017-03-31,Sedhiou,Paludisme,14,32.3,77,5.5,oui,369,Anopheles,500000,35,53
2017-03-31,Tambacounda,Dengue,8,33.5,46,2.6,partiel,245,Aedes,800000,25,52
2017-03-31,Tambacounda,Paludisme,28,33.5,46,2.6,partiel,245,Anopheles,800000,25,52
2017-03-31,Thies,Dengue,18,34.9,73,4.7,partiel,293,Aedes,2000000,200,75
2017-03-31,Thies,Paludisme,61,34.9,73,4.7,partiel,293,Anopheles,2000000,200,75
2017-03-31,Ziguinchor,Dengue,7,32.9,78,16.9,oui,369,Aedes,600000,90,70
2017-03-31,Ziguinchor,Paludisme,23,32.9,78,16.9,oui,369,Anopheles,600000,90,70
2017-04-30,Dakar,Dengue,32,26.1,75,6.8,oui,452,Aedes,3500000,6025,85
2017-04-30,Dakar,Paludisme,122,26.1,75,6.8,oui,452,Anopheles,3500000,6025,85
2017-04-30,Diourbel,Dengue,16,31.5,71,4.3,partiel,250,Aedes,1800000,120,70
2017-04-30,Diourbel,Paludisme,47,31.5,71,4.3,partiel,250,Anopheles,1800000,120,70
2017-04-30,Fatick,Dengue,11,26.2,62,14.5,oui,408,Aedes,900000,45,65
2017-04-30,Fatick,Paludisme,25,26.2,62,14.5,oui,408,Anopheles,900000,45,65
2017-04-30,Kaffrine,Dengue,8,30.0,62,10.3,partiel,222,Aedes,700000,50,60
2017-04-30,Kaffrine,Paludisme,16,30.0,62,10.3,partiel,222,Anopheles,700000,50,60
2017-04-30,Kaolack,Dengue,10,33.0,67,2.8,oui,479,Aedes,1200000,150,68
2017-04-30,Kaolack,Paludisme,41,33.0,67,2.8,oui,479,Anopheles,1200000,150,68
2017-04-30,Kedougou,Dengue,3,29.4,42,2.2,oui,336,Aedes,200000,12,55
2017-04-30,Kedougou,Paludisme,9,29.4,42,2.2,oui,336,Anopheles,200000,12,55
2017-04-30,Kolda,Dengue,11,32.5,76,9.6,oui,420,Aedes,800000,60,58
2017-04-30,Kolda,Paludisme,31,32.5,76,9.6,oui,420,Anopheles,800000,60,58
2017-04-30,Louga,Dengue,13,30.0,63,6.8,partiel,241,Aedes,1100000,40,67
2017-04-30,Louga,Paludisme,33,30.0,63,6.8,partiel,241,Anopheles,1100000,40,67
2017-04-30,Matam,Dengue,6,32.2,50,1.1,non,226,Aedes,600000,20,50
2017-04-30,Matam,Paludisme,17,32.2,50,1.1,non,226,Anopheles,600000,20,50
2017-04-30,Saint-Louis,Dengue,12,26.1,64,14.7,partiel,280,Aedes,1000000,80,72
2017-04-30,Saint-Louis,Paludisme,26,26.1,64,14.7,partiel,280,Anopheles,1000000,80,72
2017-04-30,Sedhiou,Dengue,4,29.6,78,6.5,oui,398,Aedes,500000,35,53
2017-04-30,Sedhiou,Paludisme,16,29.6,78,6.5,oui,398,Anopheles,500000,35,53
2017-04-30,Tambacounda,Dengue,10,31.8,48,2.8,partiel,279,Aedes,800000,25,52
2017-04-30,Tambacounda,Paludisme,26,31.8,48,2.8,partiel,279,Anopheles,800000,25,52
2017-04-30,Thies,Dengue,18,32.2,67,5.3,partiel,284,Aedes,2000000,200,75
2017-04-30,Thies,Paludisme,61,32.2,67,5.3,partiel,284,Anopheles,2000000,200,75
2017-04-30,Ziguinchor,Dengue,7,31.3,79,14.6,oui,418,Aedes,600000,90,70
2017-04-30,Ziguinchor,Paludisme,23,31.3,79,14.6,oui,418,Anopheles,600000,90,70
2017-05-31,Dakar,Dengue,35,27.1,72,1.4,oui,334,Aedes,3500000,6025,85
2017-05-31,Dakar,Paludisme,79,27.1,72,1.4,oui,334,Anopheles,3500000,6025,85
2017-05-31,Diourbel,Dengue,18,34.6,71,6.6,partiel,230,Aedes,1800000,120,70
2017-05-31,Diourbel,Paludisme,54,34.6,71,6.6,partiel,230,Anopheles,1800000,120,70
2017-05-31,Fatick,Dengue,7,27.6,61,10.6,oui,442,Aedes,900000,45,65
2017-05-31,Fatick,Paludisme,25,27.6,61,10.6,oui,442,Anopheles,900000,45,65
2017-05-31,Kaffrine,Dengue,6,28.7,72,10.1,partiel,238,Aedes,700000,50,60
2017-05-31,Kaffrine,Paludisme,23,28.7,72,10.1,partiel,238,Anopheles,700000,50,60
2017-05-31,Kaolack,Dengue,13,31.8,68,2.5,oui,475,Aedes,1200000,150,68
2017-05-31,Kaolack,Paludisme,44,31.8,68,2.5,oui,475,Anopheles,1200000,150,68
2017-05-31,Kedougou,Dengue,2,33.8,55,4.2,oui,425,Aedes,200000,12,55
2017-05-31,Kedougou,Paludisme,9,33.8,55,4.2,oui,425,Anopheles,200000,12,55
2017-05-31,Kolda,Dengue,13,29.0,74,11.6,oui,418,Aedes,800000,60,58
2017-05-31,Kolda,Paludisme,27,29.0,74,11.6,oui,418,Anopheles,800000,60,58
2017-05-31,Louga,Dengue,13,34.0,70,5.7,partiel,282,Aedes,1100000,40,67
2017-05-31,Louga,Paludisme,37,34.0,70,5.7,partiel,282,Anopheles,1100000,40,67
2017-05-31,Matam,Dengue,7,35.6,49,4.4,non,273,Aedes,600000,20,50
2017-05-31,Matam,Paludisme,16,35.6,49,4.4,non,273,Anopheles,600000,20,50
2017-05-31,Saint-Louis,Dengue,9,34.9,74,2.6,partiel,216,Aedes,1000000,80,72
2017-05-31,Saint-Louis,Paludisme,32,34.9,74,2.6,partiel,216,Anopheles,1000000,80,72
2017-05-31,Sedhiou,Dengue,5,30.0,78,16.0,oui,407,Aedes,500000,35,53
2017-05-31,Sedhiou,Paludisme,14,30.0,78,16.0,oui,407,Anopheles,500000,35,53
2017-05-31,Tambacounda,Dengue,7,34.9,57,3.5,partiel,276,Aedes,800000,25,52
2017-05-31,Tambacounda,Paludisme,18,34.9,57,3.5,partiel,276,Anopheles,800000,25,52
2017-05-31,Thies,Dengue,21,32.5,75,3.3,partiel,240,Aedes,2000000,200,75
2017-05-31,Thies,Paludisme,64,32.5,75,3.3,partiel,240,Anopheles,2000000,200,75
2017-05-31,Ziguinchor,Dengue,8,30.9,72,10.3,oui,445,Aedes,600000,90,70
2017-05-31,Ziguinchor,Paludisme,25,30.9,72,10.3,oui,445,Anopheles,600000,90,70
2017-06-30,Dakar,Dengue,43,30.5,77,97.1,oui,539,Aedes,3500000,6025,85
2017-06-30,Dakar,Paludisme,149,30.5,77,97.1,oui,539,Anopheles,3500000,6025,85
2017-06-30,Diourbel,Dengue,29,33.0,79,72.4,partiel,372,Aedes,1800000,120,70
2017-06-30,Diourbel,Paludisme,72,33.0,79,72.4,partiel,372,Anopheles,1800000,120,70
2017-06-30,Fatick,Dengue,13,30.6,75,81.0,oui,537,Aedes,900000,45,65
2017-06-30,Fatick,Paludisme,39,30.6,75,81.0,oui,537,Anopheles,900000,45,65
2017-06-30,Kaffrine,Dengue,10,30.1,76,79.0,partiel,356,Aedes,700000,50,60
2017-06-30,Kaffrine,Paludisme,33,30.1,76,79.0,partiel,356,Anopheles,700000,50,60
2017-06-30,Kaolack,Dengue,14,27.2,83,74.9,oui,492,Aedes,1200000,150,68
2017-06-30,Kaolack,Paludisme,57,27.2,83,74.9,oui,492,Anopheles,1200000,150,68
2017-06-30,Kedougou,Dengue,4,32.3,70,75.2,oui,504,Aedes,200000,12,55
2017-06-30,Kedougou,Paludisme,10,32.3,70,75.2,oui,504,Anopheles,200000,12,55
2017-06-30,Kolda,Dengue,16,28.8,87,149.9,oui,629,Aedes,800000,60,58
2017-06-30,Kolda,Paludisme,52,28.8,87,149.9,oui,629,Anopheles,800000,60,58
2017-06-30,Louga,Dengue,16,25.9,79,92.0,partiel,338,Aedes,1100000,40,67
2017-06-30,Louga,Paludisme,41,25.9,79,92.0,partiel,338,Anopheles,1100000,40,67
2017-06-30,Matam,Dengue,8,28.7,61,41.9,non,383,Aedes,600000,20,50
2017-06-30,Matam,Paludisme,26,28.7,61,41.9,non,383,Anopheles,600000,20,50
2017-06-30,Saint-Louis,Dengue,14,27.1,79,93.6,partiel,384,Aedes,1000000,80,72
2017-06-30,Saint-Louis,Paludisme,41,27.1,79,93.6,partiel,384,Anopheles,1000000,80,72
2017-06-30,Sedhiou,Dengue,7,25.1,81,131.0,oui,559,Aedes,500000,35,53
2017-06-30,Sedhiou,Paludisme,21,25.1,81,131.0,oui,559,Anopheles,500000,35,53
2017-06-30,Tambacounda,Dengue,12,30.9,63,100.1,partiel,366,Aedes,800000,25,52
2017-06-30,Tambacounda,Paludisme,28,30.9,63,100.1,partiel,366,Anopheles,800000,25,52
2017-06-30,Thies,Dengue,28,27.1,77,95.3,partiel,325,Aedes,2000000,200,75
2017-06-30,Thies,Paludisme,87,27.1,77,95.3,partiel,325,Anopheles,2000000,200,75
2017-06-30,Ziguinchor,Dengue,12,24.5,85,82.4,oui,490,Aedes,600000,90,70
2017-06-30,Ziguinchor,Paludisme,35,24.5,85,82.4,oui,490,Anopheles,600000,90,70
2017-07-31,Dakar,Dengue,56,28.1,84,31.5,oui,586,Aedes,3500000,6025,85
2017-07-31,Dakar,Paludisme,151,28.1,84,31.5,oui,586,Anopheles,3500000,6025,85
2017-07-31,Diourbel,Dengue,24,28.4,78,86.5,partiel,398,Aedes,1800000,120,70
2017-07-31,Diourbel,Paludisme,70,28.4,78,86.5,partiel,398,Anopheles,1800000,120,70
2017-07-31,Fatick,Dengue,10,28.7,85,80.4,oui,536,Aedes,900000,45,65
2017-07-31,Fatick,Paludisme,33,28.7,85,80.4,oui,536,Anopheles,900000,45,65
2017-07-31,Kaffrine,Dengue,11,31.8,81,76.2,partiel,311,Aedes,700000,50,60
2017-07-31,Kaffrine,Paludisme,27,31.8,81,76.2,partiel,311,Anopheles,700000,50,60
2017-07-31,Kaolack,Dengue,17,29.3,76,72.9,oui,558,Aedes,1200000,150,68
2017-07-31,Kaolack,Paludisme,57,29.3,76,72.9,oui,558,Anopheles,1200000,150,68
2017-07-31,Kedougou,Dengue,3,29.7,68,92.1,oui,567,Aedes,200000,12,55
2017-07-31,Kedougou,Paludisme,13,29.7,68,92.1,oui,567,Anopheles,200000,12,55
2017-07-31,Kolda,Dengue,14,24.4,88,94.1,oui,521,Aedes,800000,60,58
2017-07-31,Kolda,Paludisme,51,24.4,88,94.1,oui,521,Anopheles,800000,60,58
2017-07-31,Louga,Dengue,14,26.6,84,94.0,partiel,387,Aedes,1100000,40,67
2017-07-31,Louga,Paludisme,55,26.6,84,94.0,partiel,387,Anopheles,1100000,40,67
2017-07-31,Matam,Dengue,8,26.2,61,77.1,non,391,Aedes,600000,20,50
2017-07-31,Matam,Paludisme,23,26.2,61,77.1,non,391,Anopheles,600000,20,50
2017-07-31,Saint-Louis,Dengue,13,31.6,79,88.8,partiel,396,Aedes,1000000,80,72
2017-07-31,Saint-Louis,Paludisme,42,31.6,79,88.8,partiel,396,Anopheles,1000000,80,72
2017-07-31,Sedhiou,Dengue,8,28.6,86,135.9,oui,543,Aedes,500000,35,53
2017-07-31,Sedhiou,Paludisme,20,28.6,86,135.9,oui,543,Anopheles,500000,35,53
2017-07-31,Tambacounda,Dengue,12,32.3,66,108.6,partiel,391,Aedes,800000,25,52
2017-07-31,Tambacounda,Paludisme,28,32.3,66,108.6,partiel,391,Anopheles,800000,25,52
2017-07-31,Thies,Dengue,28,26.5,84,82.7,partiel,315,Aedes,2000000,200,75
2017-07-31,Thies,Paludisme,80,26.5,84,82.7,partiel,315,Anopheles,2000000,200,75
2017-07-31,Ziguinchor,Dengue,14,30.4,85,147.7,oui,547,Aedes,600000,90,70
2017-07-31,Ziguinchor,Paludisme,34,30.4,85,147.7,oui,547,Anopheles,600000,90,70
2017-08-31,Dakar,Dengue,50,31.3,79,41.4,oui,482,Aedes,3500000,6025,85
2017-08-31,Dakar,Paludisme,168,31.3,79,41.4,oui,482,Anopheles,3500000,6025,85
2017-08-31,Diourbel,Dengue,28,25.6,82,59.4,partiel,386,Aedes,1800000,120,70
2017-08-31,Diourbel,Paludisme,77,25.6,82,59.4,partiel,386,Anopheles,1800000,120,70
2017-08-31,Fatick,Dengue,13,28.8,83,73.0,oui,537,Aedes,900000,45,65
2017-08-31,Fatick,Paludisme,34,28.8,83,73.0,oui,537,Anopheles,900000,45,65
2017-08-31,Kaffrine,Dengue,9,30.7,83,55.0,partiel,324,Aedes,700000,50,60
2017-08-31,Kaffrine,Paludisme,30,30.7,83,55.0,partiel,324,Anopheles,700000,50,60
2017-08-31,Kaolack,Dengue,18,30.2,81,67.6,oui,615,Aedes,1200000,150,68
2017-08-31,Kaolack,Paludisme,48,30.2,81,67.6,oui,615,Anopheles,1200000,150,68
2017-08-31,Kedougou,Dengue,4,31.4,67,94.9,oui,491,Aedes,200000,12,55
2017-08-31,Kedougou,Paludisme,12,31.4,67,94.9,oui,491,Anopheles,200000,12,55
2017-08-31,Kolda,Dengue,14,26.2,86,128.6,oui,562,Aedes,800000,60,58
2017-08-31,Kolda,Paludisme,39,26.2,86,128.6,oui,562,Anopheles,800000,60,58
2017-08-31,Louga,Dengue,17,30.2,84,93.6,partiel,377,Aedes,1100000,40,67
2017-08-31,Louga,Paludisme,47,30.2,84,93.6,partiel,377,Anopheles,1100000,40,67
2017-08-31,Matam,Dengue,9,31.4,71,48.9,non,345,Aedes,600000,20,50
2017-08-31,Matam,Paludisme,25,31.4,71,48.9,non,345,Anopheles,600000,20,50
2017-08-31,Saint-Louis,Dengue,16,32.8,76,71.1,partiel,304,Aedes,1000000,80,72
2017-08-31,Saint-Louis,Paludisme,42,32.8,76,71.1,partiel,304,Anopheles,1000000,80,72
2017-08-31,Sedhiou,Dengue,7,26.3,89,132.8,oui,609,Aedes,500000,35,53
2017-08-31,Sedhiou,Paludisme,21,26.3,89,132.8,oui,609,Anopheles,500000,35,53
2017-08-31,Tambacounda,Dengue,12,32.6,66,109.8,partiel,311,Aedes,800000,25,52
2017-08-31,Tambacounda,Paludisme,28,32.6,66,109.8,partiel,311,Anopheles,800000,25,52
2017-08-31,Thies,Dengue,25,25.1,80,65.1,partiel,360,Aedes,2000000,200,75
2017-08-31,Thies,Paludisme,82,25.1,80,65.1,partiel,360,Anopheles,2000000,200,75
2017-08-31,Ziguinchor,Dengue,12,31.2,89,126.7,oui,575,Aedes,600000,90,70
2017-08-31,Ziguinchor,Paludisme,29,31.2,89,126.7,oui,575,Anopheles,600000,90,70
2017-09-30,Dakar,Dengue,99,30.8,75,70.8,oui,1198,Aedes,3500000,6025,85
2017-09-30,Dakar,Paludisme,210,30.8,75,70.8,oui,1198,Anopheles,3500000,6025,85
2017-09-30,Diourbel,Dengue,50,29.8,76,54.7,partiel,723,Aedes,1800000,120,70
2017-09-30,Diourbel,Paludisme,156,29.8,76,54.7,partiel,723,Anopheles,1800000,120,70
2017-09-30,Fatick,Dengue,25,29.1,79,65.8,oui,929,Aedes,900000,45,65
2017-09-30,Fatick,Paludisme,77,29.1,79,65.8,oui,929,Anopheles,900000,45,65
2017-09-30,Kaffrine,Dengue,15,29.9,81,79.6,partiel,661,Aedes,700000,50,60
2017-09-30,Kaffrine,Paludisme,39,29.9,81,79.6,partiel,661,Anopheles,700000,50,60
